L W R Segment
0.758710392107651 1.41 1076.18495334419 1
0.707446569601633 1.41 1003.47031149168 1
0.758710571562202 1.41 1076.18520788965 1
0.707446569601674 1.41 1003.47031149174 1
0.707446569601622 1.41 1003.47031149166 1
0.707446479874383 1.41 1003.47018421898 1
0.707447197692567 1.41 1003.4712024008 1
0.707446300419852 1.41 1003.46992967355 1
0.656276781277519 1.41 930.889051457474 1
0.656277499095632 1.41 930.890069639194 1
0.656276691550269 1.41 930.888924184779 1
0.656276691550177 1.41 930.888924184648 1
0.656277588822974 1.41 930.89019691202 1
0.656276691550218 1.41 930.888924184706 1
0.605013048498782 1.41 858.174536877705 1
11.5739001196876 1.41 16416.8796023937 2
10.2411225658048 1.41 14526.4149869572 2
9.21592507568521 1.41 13072.2341499081 2
8.49836058841973 1.41 12054.4121821556 2
7.88318969362063 1.41 11181.8293526534 2
7.42186984524863 1.41 10527.4749577995 2
7.01183517447353 1.41 9945.86549570714 2
6.65308478402261 1.41 9436.99969364909 2
6.3455217684412 1.41 9000.74009707972 2
6.14051295714462 1.41 8709.94745694273 2
5.93541262402979 1.41 8419.02499862382 2
5.73040829909692 1.41 8128.23872212329 2
5.57667838448774 1.41 7910.18210565636 2
5.47413135838503 1.41 7764.7253310426 2
5.32040323832177 1.41 7546.67126003088 2
5.16658269916737 1.41 7328.48609810974 2
5.11530918611588 1.41 7255.75771080266 2
5.06412988670089 1.41 7183.16295985942 2
4.96158555241616 1.41 7037.71000342717 2
4.85904032085874 1.41 6892.25577426772 2
4.85903852631337 1.41 6892.25322881329 2
4.8078601241709 1.41 6819.65975059703 2
4.75658840566486 1.41 6746.93390874448 2
4.7053157898863 1.41 6674.20679416496 2
4.70531578988634 1.41 6674.20679416502 2
4.70531578988617 1.41 6674.20679416478 2
4.65404496865294 1.41 6601.48222503962 2
4.70531489261361 1.41 6674.20552143775 2
4.65404407138025 1.41 6601.48095231241 2
4.65404317410761 1.41 6601.47967958526 2
4.7053175844317 1.41 6674.20933961944 2
4.70531578988642 1.41 6674.20679416513 2
4.75658840566482 1.41 6746.93390874442 2
4.75658750839234 1.41 6746.9326360175 2
4.80786102144367 1.41 6819.66102332436 2
4.85903852631329 1.41 6892.25322881318 2
4.91031293663735 1.41 6964.9828888473 2
5.01285727092216 1.41 7110.43584527966 2
5.01285816819488 1.41 7110.43711800693 2
5.16658269916737 1.41 7328.48609810974 2
5.2178553149461 1.41 7401.2132126895 2
5.32040413559429 1.41 7546.67253275786 2
5.47413135838503 1.41 7764.7253310426 2
5.57667838448798 1.41 7910.18210565671 2
5.73040740182413 1.41 8128.23744939594 2
5.884232427342 1.41 8346.42897495319 2
6.08923675227481 1.41 8637.21525145363 2
6.34552266571421 1.41 9000.74136980739 2
3.16766760470671 1.41 4493.14553859108 3
3.27020476080977 1.41 4638.58831320534 3
3.32138047113381 1.41 4711.17797323945 3
3.37265039509453 1.41 4783.90126963763 3
3.52645926970314 1.41 5002.06988610374 3
3.57772829639096 1.41 5074.79190977442 3
3.68017482794866 1.41 5220.10613893426 3
3.83398639437527 1.41 5438.27857358195 3
3.93643113138793 1.41 5583.59025728784 3
4.09024449235967 1.41 5801.7652373896 3
4.19278703209936 1.41 5947.21564836788 3
4.44904961644721 1.41 6310.70867581165 3
4.6027714556014 1.41 6528.75383773248 3
4.85904032085907 1.41 6892.25577426818 3
5.11530828884286 1.41 7255.75643807498 3
5.4228578453337 1.41 7691.99694373575 3
0.553750302720081 1.41 785.461422297987 4
0.553749405447438 1.41 785.460149570834 4
0.605013945771558 1.41 858.175809605047 4
0.553749405447438 1.41 785.460149570834 4
0.605013048498833 1.41 858.174536877777 4
0.553749405447027 1.41 785.460149570252 4
0.605013945771476 1.41 858.175809604931 4
0.605013945771722 1.41 858.17580960528 4
0.605013048498915 1.41 858.174536877894 4
0.656277588822625 1.41 930.890196911525 4
0.60501215122619 1.41 858.173264150624 4
0.656276691550392 1.41 930.888924184954 4
0.60501394577164 1.41 858.175809605164 4
0.6562766915499 1.41 930.888924184255 4
0.656277588823035 1.41 930.890196912107 4
0.656276691550146 1.41 930.888924184605 4
0.707446120965321 1.41 1003.46967512812 4
0.656277588823118 1.41 930.890196912223 4
0.707446120965157 1.41 1003.46967512788 4
0.7074470182378 1.41 1003.47094785504 4
0.70744612096565 1.41 1003.46967512858 4
0.7074470182378 1.41 1003.47094785504 4
0.758710661289688 1.41 1076.18533516268 4
0.758710661289359 1.41 1076.18533516221 4
0.758709764016552 1.41 1076.18406243483 4
0.758711558562413 1.41 1076.18660788995 4
0.758709764016717 1.41 1076.18406243506 4
0.809974304340755 1.41 1148.89972246916 4
0.80997340706803 1.41 1148.89844974189 4
0.809975201613972 1.41 1148.90099519712 4
0.861238844664957 1.41 1221.61538250349 4
0.809973407068194 1.41 1148.89844974212 4
0.861238844665039 1.41 1221.6153825036 4
0.912502487716352 1.41 1294.32976981043 4
0.861237947392314 1.41 1221.61410977633 4
0.963767925313362 1.41 1367.04670257214 4
0.912502487716516 1.41 1294.32976981066 4
0.963766130767912 1.41 1367.04415711761 4
0.963767925313608 1.41 1367.04670257249 4
1.01502977381906 1.41 1439.7585444242 4
1.01503156836509 1.41 1439.76108987955 4
1.01503156836459 1.41 1439.76108987886 4
1.0662952114164 1.41 1512.47547718638 4
1.11746553810389 1.41 1585.05750085658 4
1.11746643537661 1.41 1585.05877358385 4
1.16873097570123 1.41 1657.77443361876 4
1.16873007842825 1.41 1657.77316089114 4
1.21999641329783 1.41 1730.49136637989 4
1.27126005634938 1.41 1803.20575368707 4
1.27126005634889 1.41 1803.20575368637 4
1.37379093154316 1.41 1948.63961921015 4
1.37379093154275 1.41 1948.63961920957 4
1.47632001219164 1.41 2094.07093927893 4
1.47632180673677 1.41 2094.073484733 4
1.57875846829416 1.41 2239.37371389242 4
1.63002300861852 1.41 2312.08937392698 4
1.73255478108477 1.41 2457.52451217698 4
1.78382201322748 1.41 2530.24399039359 4
1.93752590692659 1.41 2748.26369776821 4
2.04005857666647 1.41 2893.70010874677 4
2.14259214367809 1.41 3039.13779245119 4
2.39883319348095 1.41 3402.60027444107 4
2.55263578718048 1.41 3620.75998181629 4
