 time            vout           
 2.54501930e-05  4.74857019e+00 
 2.54601930e-05  4.74868687e+00 
 2.54701930e-05  4.74857066e+00 
 2.54801930e-05  4.74868493e+00 
 2.54901930e-05  4.74857113e+00 
 2.55001930e-05  4.74868306e+00 
 2.55101930e-05  4.74857159e+00 
 2.55201930e-05  4.74868125e+00 
 2.55301930e-05  4.74857204e+00 
 2.55401930e-05  4.74867950e+00 
 2.55501930e-05  4.74857249e+00 
 2.55601930e-05  4.74867780e+00 
 2.55701930e-05  4.74857293e+00 
 2.55801930e-05  4.74867616e+00 
 2.55901930e-05  4.74857337e+00 
 2.56001930e-05  4.74867457e+00 
 2.56101930e-05  4.74857380e+00 
 2.56201930e-05  4.74867302e+00 
 2.56301930e-05  4.74857422e+00 
 2.56401930e-05  4.74867153e+00 
 2.56501930e-05  4.74857464e+00 
 2.56601930e-05  4.74867008e+00 
 2.56701930e-05  4.74857505e+00 
 2.56801930e-05  4.74866867e+00 
 2.56901930e-05  4.74857546e+00 
 2.57001930e-05  4.74866731e+00 
 2.57101930e-05  4.74857586e+00 
 2.57201930e-05  4.74866598e+00 
 2.57301930e-05  4.74857626e+00 
 2.57401930e-05  4.74866469e+00 
 2.57501930e-05  4.74857666e+00 
 2.57601930e-05  4.74866344e+00 
 2.57701930e-05  4.74857705e+00 
 2.57801930e-05  4.74866223e+00 
 2.57901930e-05  4.74857743e+00 
 2.58001930e-05  4.74866105e+00 
 2.58101930e-05  4.74857781e+00 
 2.58201930e-05  4.74865991e+00 
 2.58301930e-05  4.74857819e+00 
 2.58401930e-05  4.74865879e+00 
 2.58501930e-05  4.74857856e+00 
 2.58601930e-05  4.74865771e+00 
 2.58701930e-05  4.74857892e+00 
 2.58801930e-05  4.74865666e+00 
 2.58901930e-05  4.74857929e+00 
 2.59001930e-05  4.74865564e+00 
 2.59101930e-05  4.74857965e+00 
 2.59201930e-05  4.74865464e+00 
 2.59301930e-05  4.74858000e+00 
 2.59401930e-05  4.74865367e+00 
 2.59501930e-05  4.74858035e+00 
 2.59601930e-05  4.74865273e+00 
 2.59701930e-05  4.74858070e+00 
 2.59801930e-05  4.74865181e+00 
 2.59901930e-05  4.74858104e+00 
 2.60001930e-05  4.74865092e+00 
 2.60101930e-05  4.74858138e+00 
 2.60201930e-05  4.74865005e+00 
 2.60301930e-05  4.74858172e+00 
 2.60401930e-05  4.74864921e+00 
 2.60501930e-05  4.74858205e+00 
 2.60601930e-05  4.74864838e+00 
 2.60701930e-05  4.74858238e+00 
 2.60801930e-05  4.74864758e+00 
 2.60901930e-05  4.74858270e+00 
 2.61001930e-05  4.74864680e+00 
 2.61101930e-05  4.74858302e+00 
 2.61201930e-05  4.74864604e+00 
 2.61301930e-05  4.74858334e+00 
 2.61401930e-05  4.74864530e+00 
 2.61501930e-05  4.74858365e+00 
 2.61601930e-05  4.74864457e+00 
 2.61701930e-05  4.74858396e+00 
 2.61801930e-05  4.74864387e+00 
 2.61901930e-05  4.74858427e+00 
 2.62001930e-05  4.74864318e+00 
 2.62101930e-05  4.74858457e+00 
 2.62201930e-05  4.74864251e+00 
 2.62301930e-05  4.74858487e+00 
 2.62401930e-05  4.74864186e+00 
 2.62501930e-05  4.74858517e+00 
 2.62601930e-05  4.74864122e+00 
 2.62701930e-05  4.74858546e+00 
 2.62801930e-05  4.74864060e+00 
 2.62901930e-05  4.74858575e+00 
 2.63001930e-05  4.74864000e+00 
 2.63101930e-05  4.74858604e+00 
 2.63201930e-05  4.74863941e+00 
 2.63301930e-05  4.74858632e+00 
 2.63401930e-05  4.74863883e+00 
 2.63501930e-05  4.74858660e+00 
 2.63601930e-05  4.74863827e+00 
 2.63701930e-05  4.74858688e+00 
 2.63801930e-05  4.74863773e+00 
 2.63901930e-05  4.74858715e+00 
 2.64001930e-05  4.74863719e+00 
 2.64101930e-05  4.74858742e+00 
 2.64201930e-05  4.74863667e+00 
 2.64301930e-05  4.74858769e+00 
 2.64401930e-05  4.74863616e+00 
 2.64501930e-05  4.74858795e+00 
 2.64601930e-05  4.74863567e+00 
 2.64701930e-05  4.74858821e+00 
 2.64801930e-05  4.74863518e+00 
 2.64901930e-05  4.74858847e+00 
 2.65001930e-05  4.74863471e+00 
 2.65101930e-05  4.74858872e+00 
 2.65201930e-05  4.74863425e+00 
 2.65301930e-05  4.74858897e+00 
 2.65401930e-05  4.74863380e+00 
 2.65501930e-05  4.74858922e+00 
 2.65601930e-05  4.74863336e+00 
 2.65701930e-05  4.74858947e+00 
 2.65801930e-05  4.74863293e+00 
 2.65901930e-05  4.74858971e+00 
 2.66001930e-05  4.74863251e+00 
 2.66101930e-05  4.74858995e+00 
 2.66201930e-05  4.74863210e+00 
 2.66301930e-05  4.74859019e+00 
 2.66401930e-05  4.74863170e+00 
 2.66501930e-05  4.74859042e+00 
 2.66601930e-05  4.74863132e+00 
 2.66701930e-05  4.74859065e+00 
 2.66801930e-05  4.74863093e+00 
 2.66901930e-05  4.74859088e+00 
 2.67001930e-05  4.74863056e+00 
 2.67101930e-05  4.74859110e+00 
 2.67201930e-05  4.74863020e+00 
 2.67301930e-05  4.74859133e+00 
 2.67401930e-05  4.74862985e+00 
 2.67501930e-05  4.74859155e+00 
 2.67601930e-05  4.74862950e+00 
 2.67701930e-05  4.74859176e+00 
 2.67801930e-05  4.74862916e+00 
 2.67901930e-05  4.74859198e+00 
 2.68001930e-05  4.74862883e+00 
 2.68101930e-05  4.74859219e+00 
 2.68201930e-05  4.74862851e+00 
 2.68301930e-05  4.74859240e+00 
 2.68401930e-05  4.74862819e+00 
 2.68501930e-05  4.74859261e+00 
 2.68601930e-05  4.74862788e+00 
 2.68701930e-05  4.74859281e+00 
 2.68801930e-05  4.74862758e+00 
 2.68901930e-05  4.74859302e+00 
 2.69001930e-05  4.74862729e+00 
 2.69101930e-05  4.74859322e+00 
 2.69201930e-05  4.74862700e+00 
 2.69301930e-05  4.74859341e+00 
 2.69401930e-05  4.74862672e+00 
 2.69501930e-05  4.74859361e+00 
 2.69601930e-05  4.74862645e+00 
 2.69701930e-05  4.74859380e+00 
 2.69801930e-05  4.74862618e+00 
 2.69901930e-05  4.74859399e+00 
 2.70001930e-05  4.74862592e+00 
 2.70101930e-05  4.74859418e+00 
 2.70201930e-05  4.74862566e+00 
 2.70301930e-05  4.74859436e+00 
 2.70401930e-05  4.74862541e+00 
 2.70501930e-05  4.74859455e+00 
 2.70601930e-05  4.74862516e+00 
 2.70701930e-05  4.74859473e+00 
 2.70801930e-05  4.74862492e+00 
 2.70901930e-05  4.74859491e+00 
 2.71001930e-05  4.74862469e+00 
 2.71101930e-05  4.74859508e+00 
 2.71201930e-05  4.74862446e+00 
 2.71301930e-05  4.74859526e+00 
 2.71401930e-05  4.74862424e+00 
 2.71501930e-05  4.74859543e+00 
 2.71601930e-05  4.74862402e+00 
 2.71701930e-05  4.74859560e+00 
 2.71801930e-05  4.74862381e+00 
 2.71901930e-05  4.74859577e+00 
 2.72001930e-05  4.74862360e+00 
 2.72101930e-05  4.74859593e+00 
 2.72201930e-05  4.74862339e+00 
 2.72301930e-05  4.74859610e+00 
 2.72401930e-05  4.74862319e+00 
 2.72501930e-05  4.74859626e+00 
 2.72601930e-05  4.74862300e+00 
 2.72701930e-05  4.74859642e+00 
 2.72801930e-05  4.74862281e+00 
 2.72901930e-05  4.74859658e+00 
 2.73001930e-05  4.74862262e+00 
 2.73101930e-05  4.74859673e+00 
 2.73201930e-05  4.74862244e+00 
 2.73301930e-05  4.74859689e+00 
 2.73401930e-05  4.74862226e+00 
 2.73501930e-05  4.74859704e+00 
 2.73601930e-05  4.74862208e+00 
 2.73701930e-05  4.74859719e+00 
 2.73801930e-05  4.74862191e+00 
 2.73901930e-05  4.74859734e+00 
 2.74001930e-05  4.74862174e+00 
 2.74101930e-05  4.74859748e+00 
 2.74201930e-05  4.74862158e+00 
 2.74301930e-05  4.74859763e+00 
 2.74401930e-05  4.74862142e+00 
 2.74501930e-05  4.74859777e+00 
 2.74601930e-05  4.74862126e+00 
 2.74701930e-05  4.74859791e+00 
 2.74801930e-05  4.74862111e+00 
 2.74901930e-05  4.74859805e+00 
 2.75001930e-05  4.74862096e+00 
 2.75101930e-05  4.74859819e+00 
 2.75201930e-05  4.74862081e+00 
 2.75301930e-05  4.74859833e+00 
 2.75401930e-05  4.74862067e+00 
 2.75501930e-05  4.74859846e+00 
 2.75601930e-05  4.74862053e+00 
 2.75701930e-05  4.74859860e+00 
 2.75801930e-05  4.74862039e+00 
 2.75901930e-05  4.74859873e+00 
 2.76001930e-05  4.74862026e+00 
 2.76101930e-05  4.74859886e+00 
 2.76201930e-05  4.74862013e+00 
 2.76301930e-05  4.74859898e+00 
 2.76401930e-05  4.74862000e+00 
 2.76501930e-05  4.74859911e+00 
 2.76601930e-05  4.74861987e+00 
 2.76701930e-05  4.74859923e+00 
 2.76801930e-05  4.74861975e+00 
 2.76901930e-05  4.74859936e+00 
 2.77001930e-05  4.74861963e+00 
 2.77101930e-05  4.74859948e+00 
 2.77201930e-05  4.74861951e+00 
 2.77301930e-05  4.74859960e+00 
 2.77401930e-05  4.74861939e+00 
 2.77501930e-05  4.74859972e+00 
 2.77601930e-05  4.74861928e+00 
 2.77701930e-05  4.74859984e+00 
 2.77801930e-05  4.74861917e+00 
 2.77901930e-05  4.74859995e+00 
 2.78001930e-05  4.74861906e+00 
 2.78101930e-05  4.74860007e+00 
 2.78201930e-05  4.74861895e+00 
 2.78301930e-05  4.74860018e+00 
 2.78401930e-05  4.74861885e+00 
 2.78501930e-05  4.74860029e+00 
 2.78601930e-05  4.74861874e+00 
 2.78701930e-05  4.74860040e+00 
 2.78801930e-05  4.74861864e+00 
 2.78901930e-05  4.74860051e+00 
 2.79001930e-05  4.74861855e+00 
 2.79101930e-05  4.74860062e+00 
 2.79201930e-05  4.74861845e+00 
 2.79301930e-05  4.74860072e+00 
 2.79401930e-05  4.74861836e+00 
 2.79501930e-05  4.74860083e+00 
 2.79601930e-05  4.74861826e+00 
 2.79701930e-05  4.74860093e+00 
 2.79801930e-05  4.74861817e+00 
 2.79901930e-05  4.74860104e+00 
 2.80001930e-05  4.74861809e+00 
 2.80101930e-05  4.74860114e+00 
 2.80201930e-05  4.74861800e+00 
 2.80301930e-05  4.74860124e+00 
 2.80401930e-05  4.74861791e+00 
 2.80501930e-05  4.74860134e+00 
 2.80601930e-05  4.74861783e+00 
 2.80701930e-05  4.74860143e+00 
 2.80801930e-05  4.74861775e+00 
 2.80901930e-05  4.74860153e+00 
 2.81001930e-05  4.74861767e+00 
 2.81101930e-05  4.74860163e+00 
 2.81201930e-05  4.74861759e+00 
 2.81301930e-05  4.74860172e+00 
 2.81401930e-05  4.74861752e+00 
 2.81501930e-05  4.74860181e+00 
 2.81601930e-05  4.74861744e+00 
 2.81701930e-05  4.74860191e+00 
 2.81801930e-05  4.74861737e+00 
 2.81901930e-05  4.74860200e+00 
 2.82001930e-05  4.74861730e+00 
 2.82101930e-05  4.74860209e+00 
 2.82201930e-05  4.74861723e+00 
 2.82301930e-05  4.74860217e+00 
 2.82401930e-05  4.74861716e+00 
 2.82501930e-05  4.74860226e+00 
 2.82601930e-05  4.74861709e+00 
 2.82701930e-05  4.74860235e+00 
 2.82801930e-05  4.74861702e+00 
 2.82901930e-05  4.74860244e+00 
 2.83001930e-05  4.74861696e+00 
 2.83101930e-05  4.74860252e+00 
 2.83201930e-05  4.74861689e+00 
 2.83301930e-05  4.74860260e+00 
 2.83401930e-05  4.74861683e+00 
 2.83501930e-05  4.74860269e+00 
 2.83601930e-05  4.74861677e+00 
 2.83701930e-05  4.74860277e+00 
 2.83801930e-05  4.74861671e+00 
 2.83901930e-05  4.74860285e+00 
 2.84001930e-05  4.74861665e+00 
 2.84101930e-05  4.74860293e+00 
 2.84201930e-05  4.74861659e+00 
 2.84301930e-05  4.74860301e+00 
 2.84401930e-05  4.74861654e+00 
 2.84501930e-05  4.74860309e+00 
 2.84601930e-05  4.74861648e+00 
 2.84701930e-05  4.74860316e+00 
 2.84801930e-05  4.74861643e+00 
 2.84901930e-05  4.74860324e+00 
 2.85001930e-05  4.74861637e+00 
 2.85101930e-05  4.74860332e+00 
 2.85201930e-05  4.74861632e+00 
 2.85301930e-05  4.74860339e+00 
 2.85401930e-05  4.74861627e+00 
 2.85501930e-05  4.74860346e+00 
 2.85601930e-05  4.74861622e+00 
 2.85701930e-05  4.74860354e+00 
 2.85801930e-05  4.74861617e+00 
 2.85901930e-05  4.74860361e+00 
 2.86001930e-05  4.74861612e+00 
 2.86101930e-05  4.74860368e+00 
 2.86201930e-05  4.74861607e+00 
 2.86301930e-05  4.74860375e+00 
 2.86401930e-05  4.74861603e+00 
 2.86501930e-05  4.74860382e+00 
 2.86601930e-05  4.74861598e+00 
 2.86701930e-05  4.74860389e+00 
 2.86801930e-05  4.74861594e+00 
 2.86901930e-05  4.74860396e+00 
 2.87001930e-05  4.74861589e+00 
 2.87101930e-05  4.74860403e+00 
 2.87201930e-05  4.74861585e+00 
 2.87301930e-05  4.74860409e+00 
 2.87401930e-05  4.74861581e+00 
 2.87501930e-05  4.74860416e+00 
 2.87601930e-05  4.74861576e+00 
 2.87701930e-05  4.74860422e+00 
 2.87801930e-05  4.74861572e+00 
 2.87901930e-05  4.74860429e+00 
 2.88001930e-05  4.74861568e+00 
 2.88101930e-05  4.74860435e+00 
 2.88201930e-05  4.74861564e+00 
 2.88301930e-05  4.74860441e+00 
 2.88401930e-05  4.74861560e+00 
 2.88501930e-05  4.74860448e+00 
 2.88601930e-05  4.74861557e+00 
 2.88701930e-05  4.74860454e+00 
 2.88801930e-05  4.74861553e+00 
 2.88901930e-05  4.74860460e+00 
 2.89001930e-05  4.74861549e+00 
 2.89101930e-05  4.74860466e+00 
 2.89201930e-05  4.74861546e+00 
 2.89301930e-05  4.74860472e+00 
 2.89401930e-05  4.74861542e+00 
 2.89501930e-05  4.74860478e+00 
 2.89601930e-05  4.74861539e+00 
 2.89701930e-05  4.74860484e+00 
 2.89801930e-05  4.74861535e+00 
 2.89901930e-05  4.74860489e+00 
 2.90001930e-05  4.74861532e+00 
 2.90101930e-05  4.74860495e+00 
 2.90201930e-05  4.74861529e+00 
 2.90301930e-05  4.74860501e+00 
 2.90401930e-05  4.74861525e+00 
 2.90501930e-05  4.74860506e+00 
 2.90601930e-05  4.74861522e+00 
 2.90701930e-05  4.74860512e+00 
 2.90801930e-05  4.74861519e+00 
 2.90901930e-05  4.74860517e+00 
 2.91001930e-05  4.74861516e+00 
 2.91101930e-05  4.74860523e+00 
 2.91201930e-05  4.74861513e+00 
 2.91301930e-05  4.74860528e+00 
 2.91401930e-05  4.74861510e+00 
 2.91501930e-05  4.74860534e+00 
 2.91601930e-05  4.74861507e+00 
 2.91701930e-05  4.74860539e+00 
 2.91801930e-05  4.74861504e+00 
 2.91901930e-05  4.74860544e+00 
 2.92001930e-05  4.74861502e+00 
 2.92101930e-05  4.74860549e+00 
 2.92201930e-05  4.74861499e+00 
 2.92301930e-05  4.74860554e+00 
 2.92401930e-05  4.74861496e+00 
 2.92501930e-05  4.74860559e+00 
 2.92601930e-05  4.74861493e+00 
 2.92701930e-05  4.74860564e+00 
 2.92801930e-05  4.74861491e+00 
 2.92901930e-05  4.74860569e+00 
 2.93001930e-05  4.74861488e+00 
 2.93101930e-05  4.74860574e+00 
 2.93201930e-05  4.74861486e+00 
 2.93301930e-05  4.74860579e+00 
 2.93401930e-05  4.74861483e+00 
 2.93501930e-05  4.74860584e+00 
 2.93601930e-05  4.74861481e+00 
 2.93701930e-05  4.74860588e+00 
 2.93801930e-05  4.74861478e+00 
 2.93901930e-05  4.74860593e+00 
 2.94001930e-05  4.74861476e+00 
 2.94101930e-05  4.74860598e+00 
 2.94201930e-05  4.74861474e+00 
 2.94301930e-05  4.74860602e+00 
 2.94401930e-05  4.74861471e+00 
 2.94501930e-05  4.74860607e+00 
 2.94601930e-05  4.74861469e+00 
 2.94701930e-05  4.74860611e+00 
 2.94801930e-05  4.74861467e+00 
 2.94901930e-05  4.74860616e+00 
 2.95001930e-05  4.74861465e+00 
 2.95101930e-05  4.74860620e+00 
 2.95201930e-05  4.74861463e+00 
 2.95301930e-05  4.74860625e+00 
 2.95401930e-05  4.74861461e+00 
 2.95501930e-05  4.74860629e+00 
 2.95601930e-05  4.74861458e+00 
 2.95701930e-05  4.74860633e+00 
 2.95801930e-05  4.74861456e+00 
 2.95901930e-05  4.74860637e+00 
 2.96001930e-05  4.74861454e+00 
 2.96101930e-05  4.74860642e+00 
 2.96201930e-05  4.74861452e+00 
 2.96301930e-05  4.74860646e+00 
 2.96401930e-05  4.74861451e+00 
 2.96501930e-05  4.74860650e+00 
 2.96601930e-05  4.74861449e+00 
 2.96701930e-05  4.74860654e+00 
 2.96801930e-05  4.74861447e+00 
 2.96901930e-05  4.74860658e+00 
 2.97001930e-05  4.74861445e+00 
 2.97101930e-05  4.74860662e+00 
 2.97201930e-05  4.74861443e+00 
 2.97301930e-05  4.74860666e+00 
 2.97401930e-05  4.74861441e+00 
 2.97501930e-05  4.74860670e+00 
 2.97601930e-05  4.74861439e+00 
 2.97701930e-05  4.74860674e+00 
 2.97801930e-05  4.74861438e+00 
 2.97901930e-05  4.74860678e+00 
 2.98001930e-05  4.74861436e+00 
 2.98101930e-05  4.74860681e+00 
 2.98201930e-05  4.74861434e+00 
 2.98301930e-05  4.74860685e+00 
 2.98401930e-05  4.74861433e+00 
 2.98501930e-05  4.74860689e+00 
 2.98601930e-05  4.74861431e+00 
 2.98701930e-05  4.74860693e+00 
 2.98801930e-05  4.74861429e+00 
 2.98901930e-05  4.74860696e+00 
 2.99001930e-05  4.74861428e+00 
 2.99101930e-05  4.74860700e+00 
 2.99201930e-05  4.74861426e+00 
 2.99301930e-05  4.74860704e+00 
 2.99401930e-05  4.74861425e+00 
 2.99501930e-05  4.74860707e+00 
 2.99601930e-05  4.74861423e+00 
 2.99701930e-05  4.74860711e+00 
 2.99801930e-05  4.74861422e+00 
 2.99901930e-05  4.74860714e+00 
 3.00001930e-05  4.74861420e+00 
 3.00010000e-05  4.74860730e+00 
 3.00011000e-05  4.74861034e+00 
 3.00013000e-05  4.74861077e+00 
 3.00015413e-05  4.74861034e+00 
 3.00018123e-05  4.74860722e+00 
 3.00020000e-05  4.74860498e+00 
 3.00020253e-05  4.74860670e+00 
 3.00020759e-05  4.74860802e+00 
 3.00021772e-05  4.74860919e+00 
 3.00023797e-05  4.74862098e+00 
 3.00027044e-05  4.74865061e+00 
 3.00033540e-05  4.74870971e+00 
 3.00044615e-05  4.74878310e+00 
 3.00056190e-05  4.74879758e+00 
 3.00071118e-05  4.74664825e+00 
 3.00085507e-05  4.74817078e+00 
 3.00101144e-05  4.74905117e+00 
 3.00114633e-05  4.74946992e+00 
 3.00128604e-05  4.75000698e+00 
 3.00147619e-05  4.75054745e+00 
 3.00167518e-05  4.75115962e+00 
 3.00203441e-05  4.75199525e+00 
 3.00248688e-05  4.75294378e+00 
 3.00322501e-05  4.75399375e+00 
 3.00422501e-05  4.75499213e+00 
 3.00522501e-05  4.75551277e+00 
 3.00622501e-05  4.75588804e+00 
 3.00722501e-05  4.75604245e+00 
 3.00822501e-05  4.75619989e+00 
 3.00922501e-05  4.75622724e+00 
 3.01022501e-05  4.75630820e+00 
 3.01122501e-05  4.75629183e+00 
 3.01222501e-05  4.75634562e+00 
 3.01322501e-05  4.75631453e+00 
 3.01422501e-05  4.75635834e+00 
 3.01522501e-05  4.75632262e+00 
 3.01622501e-05  4.75636247e+00 
 3.01722501e-05  4.75632560e+00 
 3.01822501e-05  4.75636363e+00 
 3.01922501e-05  4.75632680e+00 
 3.02022501e-05  4.75636377e+00 
 3.02122501e-05  4.75632737e+00 
 3.02222501e-05  4.75636356e+00 
 3.02322501e-05  4.75632771e+00 
 3.02422501e-05  4.75636324e+00 
 3.02522501e-05  4.75632797e+00 
 3.02622501e-05  4.75636289e+00 
 3.02722501e-05  4.75632818e+00 
 3.02822501e-05  4.75636255e+00 
 3.02922501e-05  4.75632838e+00 
 3.03022501e-05  4.75636221e+00 
 3.03122501e-05  4.75632856e+00 
 3.03222501e-05  4.75636189e+00 
 3.03322501e-05  4.75632874e+00 
 3.03422501e-05  4.75636157e+00 
 3.03522501e-05  4.75632891e+00 
 3.03622501e-05  4.75636127e+00 
 3.03722501e-05  4.75632907e+00 
 3.03822501e-05  4.75636098e+00 
 3.03922501e-05  4.75632922e+00 
 3.04022501e-05  4.75636070e+00 
 3.04122501e-05  4.75632937e+00 
 3.04222501e-05  4.75636043e+00 
 3.04322501e-05  4.75632951e+00 
 3.04422501e-05  4.75636017e+00 
 3.04522501e-05  4.75632964e+00 
 3.04622501e-05  4.75635991e+00 
 3.04722501e-05  4.75632977e+00 
 3.04822501e-05  4.75635967e+00 
 3.04922501e-05  4.75632990e+00 
 3.05022501e-05  4.75635943e+00 
 3.05122501e-05  4.75633002e+00 
 3.05222501e-05  4.75635920e+00 
 3.05322501e-05  4.75633014e+00 
 3.05422501e-05  4.75635897e+00 
 3.05522501e-05  4.75633025e+00 
 3.05622501e-05  4.75635876e+00 
 3.05722501e-05  4.75633036e+00 
 3.05822501e-05  4.75635854e+00 
 3.05922501e-05  4.75633047e+00 
 3.06022501e-05  4.75635834e+00 
 3.06122501e-05  4.75633058e+00 
 3.06222501e-05  4.75635814e+00 
 3.06322501e-05  4.75633068e+00 
 3.06422501e-05  4.75635794e+00 
 3.06522501e-05  4.75633078e+00 
 3.06622501e-05  4.75635775e+00 
 3.06722501e-05  4.75633087e+00 
 3.06822501e-05  4.75635757e+00 
 3.06922501e-05  4.75633097e+00 
 3.07022501e-05  4.75635739e+00 
 3.07122501e-05  4.75633106e+00 
 3.07222501e-05  4.75635721e+00 
 3.07322501e-05  4.75633115e+00 
 3.07422501e-05  4.75635704e+00 
 3.07522501e-05  4.75633123e+00 
 3.07622501e-05  4.75635687e+00 
 3.07722501e-05  4.75633132e+00 
 3.07822501e-05  4.75635670e+00 
 3.07922501e-05  4.75633140e+00 
 3.08022501e-05  4.75635654e+00 
 3.08122501e-05  4.75633149e+00 
 3.08222501e-05  4.75635638e+00 
 3.08322501e-05  4.75633157e+00 
 3.08422501e-05  4.75635623e+00 
 3.08522501e-05  4.75633165e+00 
 3.08622501e-05  4.75635607e+00 
 3.08722501e-05  4.75633173e+00 
 3.08822501e-05  4.75635593e+00 
 3.08922501e-05  4.75633180e+00 
 3.09022501e-05  4.75635578e+00 
 3.09122501e-05  4.75633188e+00 
 3.09222501e-05  4.75635564e+00 
 3.09322501e-05  4.75633195e+00 
 3.09422501e-05  4.75635550e+00 
 3.09522501e-05  4.75633203e+00 
 3.09622501e-05  4.75635536e+00 
 3.09722501e-05  4.75633210e+00 
 3.09822501e-05  4.75635522e+00 
 3.09922501e-05  4.75633217e+00 
 3.10022501e-05  4.75635509e+00 
 3.10122501e-05  4.75633224e+00 
 3.10222501e-05  4.75635496e+00 
 3.10322501e-05  4.75633231e+00 
 3.10422501e-05  4.75635483e+00 
 3.10522501e-05  4.75633238e+00 
 3.10622501e-05  4.75635471e+00 
 3.10722501e-05  4.75633245e+00 
 3.10822501e-05  4.75635458e+00 
 3.10922501e-05  4.75633252e+00 
 3.11022501e-05  4.75635446e+00 
 3.11122501e-05  4.75633258e+00 
 3.11222501e-05  4.75635434e+00 
 3.11322501e-05  4.75633265e+00 
 3.11422501e-05  4.75635422e+00 
 3.11522501e-05  4.75633271e+00 
 3.11622501e-05  4.75635411e+00 
 3.11722501e-05  4.75633278e+00 
 3.11822501e-05  4.75635399e+00 
 3.11922501e-05  4.75633284e+00 
 3.12022501e-05  4.75635388e+00 
 3.12122501e-05  4.75633291e+00 
 3.12222501e-05  4.75635377e+00 
 3.12322501e-05  4.75633297e+00 
 3.12422501e-05  4.75635366e+00 
 3.12522501e-05  4.75633303e+00 
 3.12622501e-05  4.75635355e+00 
 3.12722501e-05  4.75633309e+00 
 3.12822501e-05  4.75635345e+00 
 3.12922501e-05  4.75633315e+00 
 3.13022501e-05  4.75635334e+00 
 3.13122501e-05  4.75633321e+00 
 3.13222501e-05  4.75635324e+00 
 3.13322501e-05  4.75633327e+00 
 3.13422501e-05  4.75635314e+00 
 3.13522501e-05  4.75633333e+00 
 3.13622501e-05  4.75635304e+00 
 3.13722501e-05  4.75633339e+00 
 3.13822501e-05  4.75635294e+00 
 3.13922501e-05  4.75633345e+00 
 3.14022501e-05  4.75635284e+00 
 3.14122501e-05  4.75633351e+00 
 3.14222501e-05  4.75635275e+00 
 3.14322501e-05  4.75633357e+00 
 3.14422501e-05  4.75635265e+00 
 3.14522501e-05  4.75633362e+00 
 3.14622501e-05  4.75635256e+00 
 3.14722501e-05  4.75633368e+00 
 3.14822501e-05  4.75635247e+00 
 3.14922501e-05  4.75633374e+00 
 3.15022501e-05  4.75635238e+00 
 3.15122501e-05  4.75633379e+00 
 3.15222501e-05  4.75635229e+00 
 3.15322501e-05  4.75633385e+00 
 3.15422501e-05  4.75635220e+00 
 3.15522501e-05  4.75633391e+00 
 3.15622501e-05  4.75635211e+00 
 3.15722501e-05  4.75633396e+00 
 3.15822501e-05  4.75635203e+00 
 3.15922501e-05  4.75633402e+00 
 3.16022501e-05  4.75635194e+00 
 3.16122501e-05  4.75633407e+00 
 3.16222501e-05  4.75635186e+00 
 3.16322501e-05  4.75633412e+00 
 3.16422501e-05  4.75635178e+00 
 3.16522501e-05  4.75633418e+00 
 3.16622501e-05  4.75635170e+00 
 3.16722501e-05  4.75633423e+00 
 3.16822501e-05  4.75635162e+00 
 3.16922501e-05  4.75633428e+00 
 3.17022501e-05  4.75635154e+00 
 3.17122501e-05  4.75633434e+00 
 3.17222501e-05  4.75635146e+00 
 3.17322501e-05  4.75633439e+00 
 3.17422501e-05  4.75635138e+00 
 3.17522501e-05  4.75633444e+00 
 3.17622501e-05  4.75635130e+00 
 3.17722501e-05  4.75633449e+00 
 3.17822501e-05  4.75635123e+00 
 3.17922501e-05  4.75633454e+00 
 3.18022501e-05  4.75635115e+00 
 3.18122501e-05  4.75633459e+00 
 3.18222501e-05  4.75635108e+00 
 3.18322501e-05  4.75633464e+00 
 3.18422501e-05  4.75635101e+00 
 3.18522501e-05  4.75633470e+00 
 3.18622501e-05  4.75635093e+00 
 3.18722501e-05  4.75633475e+00 
 3.18822501e-05  4.75635086e+00 
 3.18922501e-05  4.75633479e+00 
 3.19022501e-05  4.75635079e+00 
 3.19122501e-05  4.75633484e+00 
 3.19222501e-05  4.75635072e+00 
 3.19322501e-05  4.75633489e+00 
 3.19422501e-05  4.75635065e+00 
 3.19522501e-05  4.75633494e+00 
 3.19622501e-05  4.75635059e+00 
 3.19722501e-05  4.75633499e+00 
 3.19822501e-05  4.75635052e+00 
 3.19922501e-05  4.75633504e+00 
 3.20022501e-05  4.75635045e+00 
 3.20122501e-05  4.75633509e+00 
 3.20222501e-05  4.75635039e+00 
 3.20322501e-05  4.75633513e+00 
 3.20422501e-05  4.75635032e+00 
 3.20522501e-05  4.75633518e+00 
 3.20622501e-05  4.75635026e+00 
 3.20722501e-05  4.75633523e+00 
 3.20822501e-05  4.75635020e+00 
 3.20922501e-05  4.75633528e+00 
 3.21022501e-05  4.75635013e+00 
 3.21122501e-05  4.75633532e+00 
 3.21222501e-05  4.75635007e+00 
 3.21322501e-05  4.75633537e+00 
 3.21422501e-05  4.75635001e+00 
 3.21522501e-05  4.75633541e+00 
 3.21622501e-05  4.75634995e+00 
 3.21722501e-05  4.75633546e+00 
 3.21822501e-05  4.75634989e+00 
 3.21922501e-05  4.75633551e+00 
 3.22022501e-05  4.75634983e+00 
 3.22122501e-05  4.75633555e+00 
 3.22222501e-05  4.75634977e+00 
